,name,url,score,description,city,latitude,longitude
33,Appartement Collioure centre & GARAGE PRIVATIF,https://www.booking.com/hotel/fr/appartement-collioure-centre-amp-garage-privatif.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap_N0LgGwAIB0gIkNDdlMTczMDEtZGE1OC00Y2YwLTk1MjMtNjExMmYzNWNjNDEy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=427d980f4a5306ed&srepoch=1729373856&from=searchresults,9.0,"Appartement Collioure centre & GARAGE PRIVATIF is located in Collioure, 400 metres from Boramar Beach, 400 metres from Boutigue Beach, as well as 300 metres from Collioure Royal Castle. ",Collioure,42.52460816,3.08264876
34,appart central et son parking privatif gratuit,https://www.booking.com/hotel/fr/appart-central-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap_N0LgGwAIB0gIkNDdlMTczMDEtZGE1OC00Y2YwLTk1MjMtNjExMmYzNWNjNDEy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=427d980f4a5306ed&srepoch=1729373856&from_sustainable_property_sr=1&from=searchresults,9.0,"Appart central et son parking privatif gratuit is located in Collioure, 400 metres from Boramar Beach, 500 metres from Boutigue Beach, and 700 metres from Balette Beach. ",Collioure,42.52488242,3.08187893
35,Hôtel Princes de Catalogne,https://www.booking.com/hotel/fr/princes-de-catalogne.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap_N0LgGwAIB0gIkNDdlMTczMDEtZGE1OC00Y2YwLTk1MjMtNjExMmYzNWNjNDEy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=427d980f4a5306ed&srepoch=1729373856&from_sustainable_property_sr=1&from=searchresults,8.1,"Situated on a quiet square in picturesque Collioure, this hotel is located a 400 metres from the beach. The hotel was renovated in early 2021 and features a contemporary style. ",Collioure,42.52591431,3.0826816
36,Studio Centre Plage parking gratuit,https://www.booking.com/hotel/fr/studio-centre-plage-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap_N0LgGwAIB0gIkNDdlMTczMDEtZGE1OC00Y2YwLTk1MjMtNjExMmYzNWNjNDEy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=427d980f4a5306ed&srepoch=1729373856&from_sustainable_property_sr=1&from=searchresults,9.1,"Offering quiet street views, Studio Centre Plage parking gratuit is an accommodation situated in Collioure, 300 metres from Port Avall Beach and 300 metres from Balette Beach. ",Collioure,42.52298768,3.08732966
37,Hôtel La Casa Pairal,https://www.booking.com/hotel/fr/hotelcasapairal.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap_N0LgGwAIB0gIkNDdlMTczMDEtZGE1OC00Y2YwLTk1MjMtNjExMmYzNWNjNDEy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=427d980f4a5306ed&srepoch=1729373856&from_sustainable_property_sr=1&from=searchresults,8.9,"Situated 250 metres from Collioure beach and port, Hôtel La Casa Pairal features an exotic floral garden and a heated outdoor swimming pool. ",Collioure,42.52616733,3.08235571
38,Canta la Mar - Vue exceptionnelle,https://www.booking.com/hotel/fr/studio-canta-la-mar-vue-exceptionnelle.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap_N0LgGwAIB0gIkNDdlMTczMDEtZGE1OC00Y2YwLTk1MjMtNjExMmYzNWNjNDEy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427d980f4a5306ed&srepoch=1729373856&from_sustainable_property_sr=1&from=searchresults,9.3,"Canta la Mar - Vue exceptionnelle is a beachfront property located in Collioure, 100 metres from La Ballette Beach and 300 metres from the Collioure Windmill . The property features sea and city...",Collioure,42.5244311,3.09031585
39,Le Mas des Citronniers,https://www.booking.com/hotel/fr/lesmasdescitronniers.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap_N0LgGwAIB0gIkNDdlMTczMDEtZGE1OC00Y2YwLTk1MjMtNjExMmYzNWNjNDEy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=427d980f4a5306ed&srepoch=1729373856&from=searchresults,8.3,"The hotel has no private parking, but a few free spaces are available in front of the establishment, and several parking lots in the town of Collioure are close to the hotel. ",Collioure,42.52538159,3.08256391
40,Les Roches Brunes,https://www.booking.com/hotel/fr/les-roches-brunes-collioure.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap_N0LgGwAIB0gIkNDdlMTczMDEtZGE1OC00Y2YwLTk1MjMtNjExMmYzNWNjNDEy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=427d980f4a5306ed&srepoch=1729373856&from_sustainable_property_sr=1&from=searchresults,9.1,"Located in Collioure, 70 metres from Balette Beach, Les Roches Brunes provides accommodation with a garden, free private parking, a terrace and a restaurant. ",Collioure,42.52534777,3.09032446
41,"Villa LEOVI Superbe logement 3 pieces - 7 personnes, à 100m plage la Faviere",https://www.booking.com/hotel/fr/villa-leovi.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,9.4,"Boasting air-conditioned accommodation with a patio, Villa LEOVI Superbe logement 3 pieces - 7 personnes, à 100m plage la Faviere is situated in Bormes-les-Mimosas. ",Bormes les Mimosas,43.1217675,6.3555559
42,Studio avec Jardin et Parking Privés,https://www.booking.com/hotel/fr/217-rue-des-iris.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,8.6,"Located in Bormes-les-Mimosas and only 32 km from Chateau de Grimaud, Studio avec Jardin et Parking Privés provides accommodation with quiet street views, free WiFi and free private parking. ",Bormes les Mimosas,43.1403633,6.3367149
43,Hôtel de la Plage - HDLP,https://www.booking.com/hotel/fr/de-la-plage-hdlp.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,8.8,"Set in Bormes-les-Mimosas, 500 metres from Faviere, Hôtel de la Plage - HDLP offers accommodation with a garden, free private parking, a shared lounge and a terrace. ",Bormes les Mimosas,43.124617,6.357572
44,Appartement pieds dans l’eau Vue Mer Bormes Les Mimosas,https://www.booking.com/hotel/fr/appartement-pieds-dans-l-eau-vue-mer-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,9.2,"Offering sea views, Appartement pieds dans l’eau Vue Mer Bormes Les Mimosas is an accommodation located in Bormes-les-Mimosas, 90 metres from Faviere and 700 metres from Pointe de Gouron Beach. ",Bormes les Mimosas,43.12215305,6.35946358
45,Hotel Restaurant Bellevue,https://www.booking.com/hotel/fr/restaurant-bellevue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,7.4,"Located in downtown Bormes-les-Mimosas, Hotel Restaurant Bellevue features a restaurant serving fresh and local products, a bar and a sitting area in front of the property. ",Bormes les Mimosas,43.15187759,6.34313598
46,Eden Rose Grand Hotel BW Premier Collection,https://www.booking.com/hotel/fr/eden-rose-grand-bw-premier-collection.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,8.8,"Set in Bormes-les-Mimosas, 29 km from Chateau de Grimaud, Eden Rose Grand Hotel BW Premier Collection offers accommodation with a seasonal outdoor swimming pool, private parking, a garden and a...",Bormes les Mimosas,43.152872,6.342654
47,Cosy 36m With Nice Sea View Center Village !,https://www.booking.com/hotel/fr/cosy-36m-with-nice-sea-view-center-village.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,8.8,"Located 33 km from Le Pont des Fées, 39 km from Toulon Train Station and 39 km from Zénith Oméga Toulon, Cosy 36m With Nice Sea View Center Village! features accommodation set in Bormes-les-Mimosas. ",Bormes les Mimosas,43.15088,6.341155
48,Coeur de village,https://www.booking.com/hotel/fr/coeur-de-village-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,8.2,"Set in Bormes-les-Mimosas in the Provence-Alpes-Côte d'Azur region, Coeur de village features a terrace and city views. ",Bormes les Mimosas,43.150077,6.342641
49,La Lavandière,https://www.booking.com/hotel/fr/la-lavandiere-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,8.0,"Set in Bormes-les-Mimosas, 2.8 km from Pointe de Gouron Beach and 2.9 km from Grande Plage, La Lavandière offers an infinity pool and air conditioning. ",Bormes les Mimosas,43.1438549,6.3518156
50,Hostellerie du Cigalou - Teritoria,https://www.booking.com/hotel/fr/hostellerie-du-cigalou.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,8.0,"Set in the medieval village of Bornes-les-Mimosas, this 3-star hotel is just a 25-minute drive from Toulon. ",Bormes les Mimosas,43.1519579,6.3432835
51,La petite Provence,https://www.booking.com/hotel/fr/lovely-place-for-2.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,8.8,"Set in Bormes-les-Mimosas, La petite Provence offers city views and free WiFi, 29 km from Chateau de Grimaud and 29 km from Le Pont des Fées. ",Bormes les Mimosas,43.15127099,6.34190677
52,Cosy studio - Place du Figuier,https://www.booking.com/hotel/fr/studio-figuier-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,9.6,"Set in Bormes-les-Mimosas, 29 km from Chateau de Grimaud and 29 km from Le Pont des Fées, Cosy studio - Place du Figuier offers air-conditioned accommodation with a terrace and free WiFi. ",Bormes les Mimosas,43.15145512,6.3429683
53,Hotel La Voile,https://www.booking.com/hotel/fr/hotel-la-voile-fr.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from_sustainable_property_sr=1&from=searchresults,8.6,"Hotel La Voile is ideally situated just 400 metres from the beaches and Bormes harbour in a quiet, peaceful environment near the village of La Favière. There is an outdoor heated pool and a lounge...",Bormes les Mimosas,43.12549,6.3573
54,Appartement unique dans le domaine de la sangliere,https://www.booking.com/hotel/fr/appartement-unique-dans-un-domaine-viticole.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,9.2,"Situated in Bormes-les-Mimosas, 1.1 km from Plage du Pellegrin and 1.8 km from Chapelle Saint-Georges Beach, Appartement unique dans le domaine de la sangliere offers a garden and air conditioning. ",Bormes les Mimosas,43.1279047,6.2772223
55,Superbe T2 4 étoiles climatisé Favière refait à neuf,https://www.booking.com/hotel/fr/superbe-t2-4-etoiles-climatise-faviere-refait-a-neuf.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,9.0,"Situated in Bormes-les-Mimosas, 300 metres from Faviere and 600 metres from Plage de l'Anglade, Superbe T2 4 étoiles climatisé Favière refait à neuf offers free WiFi, a private beach area and air...",Bormes les Mimosas,43.1238485,6.3598623
56,Le petit atelier,https://www.booking.com/hotel/fr/le-petit-atelier-bormes-les-mimosas1234567891011121314151617.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from_sustainable_property_sr=1&from=searchresults,9.0,"Situated in Bormes-les-Mimosas, 2.8 km from Plage de l'Anglade, Le petit atelier offers accommodation with a hot tub and beauty services. ",Bormes les Mimosas,43.142501,6.3491788
57,La Recampado,https://www.booking.com/hotel/fr/la-recampado-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,9.6,"Located in Bormes-les-Mimosas, 29 km from Chateau de Grimaud and 29 km from Le Pont des Fées, La Recampado provides accommodation with amenities such as free WiFi and a flat-screen TV. ",Bormes les Mimosas,43.150971,6.342117
58,Bormes - Le Loft,https://www.booking.com/hotel/fr/bormes-le-loft.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from_sustainable_property_sr=1&from=searchresults,8.8,"Offering city views, Bormes - Le Loft is an accommodation set in Bormes-les-Mimosas, 33 km from Le Pont des Fées and 39 km from Toulon Train Station. ",Bormes les Mimosas,43.1507533,6.3406583
59,"L'Odyssée provençale, un duplex de charme de 2 chambres au pied du village médiéval de Bormes-les-Mimosas, offrant des prestations haut de gamme et une superbe vue sur le Massif des Maures",https://www.booking.com/hotel/fr/duplex-de-charme-t3-dernier-etage-vue-collines.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from_sustainable_property_sr=1&from=searchresults,9.5,"Situated in Bormes-les-Mimosas, L'Odyssée provençale, un duplex de charme de 2 chambres au pied du village médiéval de Bormes-les-Mimosas, offrant des prestations haut de gamme et une superbe vue sur...",Bormes les Mimosas,43.1466879,6.3391625
60,Les deux mas,https://www.booking.com/hotel/fr/lou-mazet-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,9.1,"Les deux mas is located in Bormes-les-Mimosas and features a private pool and pool views. This property offers access to a terrace, free private parking and free WiFi. ",Bormes les Mimosas,43.14393659,6.33632324
61,Hôtel Paradis,https://www.booking.com/hotel/fr/paradis.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from_sustainable_property_sr=1&from=searchresults,8.5,Hôtel Paradis is set in a building built in 1920 and has a luxuriant garden and offers a panoramic view over the sea and the old village of Bormes. ,Bormes les Mimosas,43.144686,6.335125
62,Bel appartement classé 3 étoiles,https://www.booking.com/hotel/fr/joli-2-pieces-avec-parking-gratuit-sur-place.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,9.6,"Offering quiet street views, Bel appartement classé 3 étoiles is an accommodation located in Bormes-les-Mimosas, 37 km from Toulon Train Station and 38 km from Zénith Oméga Toulon. ",Bormes les Mimosas,43.1439829,6.337272
63,Les Terrasses de Lô,https://www.booking.com/hotel/fr/les-terrasses-de-lo.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from_sustainable_property_sr=1&from=searchresults,9.4,"Featuring an open-air bath and views of mountain, Les Terrasses de Lô is a recently renovated bed and breakfast located in Bormes-les-Mimosas, 2.7 km from Plage de l'Anglade. ",Bormes les Mimosas,43.143885,6.353536
64,The Little House,https://www.booking.com/hotel/fr/the-little-house-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap7N0LgGwAIB0gIkY2YxOTA2ZTQtZDVmNi00YzZkLTgzOTMtMzI2ZWQxMmU2OTFl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=52a4980f39c10418&srepoch=1729373855&from=searchresults,9.4,"Located in Bormes-les-Mimosas, 29 km from Chateau de Grimaud, 30 km from Le Pont des Fées and 39 km from Toulon Train Station, The Little House provides accommodation with a balcony and free WiFi. ",Bormes les Mimosas,43.15036081,6.34220201
